timestamp,open,high,low,close,volume
2024-11-25T01:57:00Z,94.79000000,94.92000000,94.79000000,94.89000000,117.49600000
2024-11-25T01:58:00Z,94.91000000,95.09000000,94.90000000,95.09000000,438.48200000
2024-11-25T01:59:00Z,95.09000000,95.16000000,95.03000000,95.03000000,78.91800000
2024-11-25T02:00:00Z,95.03000000,95.15000000,95.01000000,95.08000000,148.55400000
2024-11-25T02:01:00Z,95.09000000,95.20000000,95.04000000,95.09000000,1439.43500000
2024-11-25T02:02:00Z,95.09000000,95.43000000,95.08000000,95.43000000,495.99800000
2024-11-25T02:03:00Z,95.42000000,95.51000000,95.40000000,95.49000000,531.00100000
2024-11-25T02:04:00Z,95.51000000,95.52000000,95.33000000,95.38000000,1003.60300000
2024-11-25T02:05:00Z,95.33000000,95.45000000,95.25000000,95.25000000,311.65400000
2024-11-25T02:06:00Z,95.23000000,95.44000000,95.23000000,95.40000000,199.63800000
2024-11-25T02:07:00Z,95.39000000,95.51000000,95.28000000,95.51000000,636.26100000
2024-11-25T02:08:00Z,95.51000000,95.52000000,95.33000000,95.33000000,597.82900000
2024-11-25T02:09:00Z,95.35000000,95.40000000,95.32000000,95.37000000,236.69900000
2024-11-25T02:10:00Z,95.37000000,95.38000000,95.25000000,95.27000000,351.77900000
2024-11-25T02:11:00Z,95.27000000,95.37000000,95.23000000,95.26000000,80.59100000
2024-11-25T02:12:00Z,95.25000000,95.35000000,95.21000000,95.28000000,381.07000000
2024-11-25T02:13:00Z,95.20000000,95.20000000,95.11000000,95.16000000,131.08400000
2024-11-25T02:14:00Z,95.17000000,95.26000000,95.14000000,95.26000000,91.90800000
2024-11-25T02:15:00Z,95.28000000,95.42000000,95.26000000,95.35000000,277.15500000
2024-11-25T02:16:00Z,95.35000000,95.48000000,95.34000000,95.41000000,147.84600000
2024-11-25T02:17:00Z,95.46000000,95.48000000,95.34000000,95.41000000,668.33500000
2024-11-25T02:18:00Z,95.42000000,95.55000000,95.38000000,95.54000000,359.51800000
2024-11-25T02:19:00Z,95.55000000,95.73000000,95.55000000,95.70000000,618.98200000
2024-11-25T02:20:00Z,95.70000000,95.88000000,95.64000000,95.69000000,786.66600000
2024-11-25T02:21:00Z,95.69000000,95.84000000,95.66000000,95.82000000,289.60700000
2024-11-25T02:22:00Z,95.82000000,95.83000000,95.70000000,95.78000000,373.91100000
2024-11-25T02:23:00Z,95.78000000,95.81000000,95.69000000,95.80000000,401.42800000
2024-11-25T02:24:00Z,95.84000000,95.87000000,95.76000000,95.81000000,71.96100000
2024-11-25T02:25:00Z,95.83000000,96.01000000,95.81000000,96.01000000,668.50700000
2024-11-25T02:26:00Z,96.01000000,96.01000000,95.87000000,95.90000000,57.84800000
2024-11-25T02:27:00Z,95.88000000,95.92000000,95.83000000,95.87000000,28.39600000
2024-11-25T02:28:00Z,95.84000000,95.84000000,95.73000000,95.76000000,176.19600000
2024-11-25T02:29:00Z,95.77000000,95.89000000,95.77000000,95.85000000,696.78200000
2024-11-25T02:30:00Z,95.85000000,96.03000000,95.85000000,95.97000000,680.18300000
2024-11-25T02:31:00Z,95.97000000,96.01000000,95.91000000,95.92000000,59.96100000
2024-11-25T02:32:00Z,95.91000000,95.97000000,95.87000000,95.91000000,221.33900000
2024-11-25T02:33:00Z,95.91000000,95.94000000,95.70000000,95.71000000,120.53400000
2024-11-25T02:34:00Z,95.71000000,95.74000000,95.55000000,95.65000000,140.27700000
2024-11-25T02:35:00Z,95.66000000,95.76000000,95.65000000,95.73000000,201.67300000
2024-11-25T02:36:00Z,95.72000000,95.81000000,95.67000000,95.67000000,120.41800000
2024-11-25T02:37:00Z,95.68000000,95.74000000,95.55000000,95.64000000,143.48400000
2024-11-25T02:38:00Z,95.63000000,95.68000000,95.53000000,95.68000000,630.12500000
2024-11-25T02:39:00Z,95.67000000,95.73000000,95.63000000,95.71000000,132.42500000
2024-11-25T02:40:00Z,95.73000000,95.81000000,95.66000000,95.78000000,153.81900000
2024-11-25T02:41:00Z,95.77000000,96.00000000,95.77000000,95.93000000,122.19600000
2024-11-25T02:42:00Z,95.94000000,96.12000000,95.94000000,96.06000000,413.67900000
2024-11-25T02:43:00Z,96.03000000,96.04000000,95.96000000,95.99000000,154.72700000
2024-11-25T02:44:00Z,95.99000000,96.05000000,95.91000000,95.91000000,141.69500000
2024-11-25T02:45:00Z,95.91000000,95.96000000,95.74000000,95.81000000,3443.48600000
2024-11-25T02:46:00Z,95.84000000,95.87000000,95.77000000,95.81000000,1244.02200000
2024-11-25T02:47:00Z,95.83000000,95.87000000,95.77000000,95.87000000,751.72800000
2024-11-25T02:48:00Z,95.84000000,96.07000000,95.84000000,95.99000000,1039.54600000
2024-11-25T02:49:00Z,95.96000000,96.11000000,95.78000000,95.78000000,1072.78600000
2024-11-25T02:50:00Z,95.80000000,95.86000000,95.75000000,95.79000000,239.41500000
2024-11-25T02:51:00Z,95.79000000,96.04000000,95.74000000,95.92000000,1607.56400000
2024-11-25T02:52:00Z,95.88000000,95.99000000,95.85000000,95.97000000,740.89600000
2024-11-25T02:53:00Z,95.99000000,96.00000000,95.86000000,95.89000000,134.59900000
2024-11-25T02:54:00Z,95.90000000,95.90000000,95.61000000,95.64000000,887.49100000
