timestamp,open,high,low,close,volume
2024-12-23T01:50:00Z,3272.61000000,3277.50000000,3268.00000000,3276.61000000,386.91310000
2024-12-23T01:51:00Z,3276.60000000,3281.37000000,3275.48000000,3275.99000000,254.06120000
2024-12-23T01:52:00Z,3275.99000000,3277.84000000,3273.90000000,3274.96000000,261.03040000
2024-12-23T01:53:00Z,3274.96000000,3278.34000000,3273.01000000,3273.01000000,214.88570000
2024-12-23T01:54:00Z,3273.00000000,3274.00000000,3269.60000000,3273.47000000,159.56080000
2024-12-23T01:55:00Z,3273.47000000,3273.47000000,3270.00000000,3273.00000000,161.11430000
2024-12-23T01:56:00Z,3272.99000000,3276.31000000,3270.86000000,3273.80000000,380.81730000
2024-12-23T01:57:00Z,3273.79000000,3273.80000000,3265.41000000,3265.98000000,248.17500000
2024-12-23T01:58:00Z,3265.98000000,3266.00000000,3257.05000000,3257.06000000,410.49200000
2024-12-23T01:59:00Z,3257.06000000,3261.52000000,3255.41000000,3261.33000000,277.42560000
2024-12-23T02:00:00Z,3261.33000000,3265.58000000,3259.76000000,3261.01000000,388.26970000
2024-12-23T02:01:00Z,3261.01000000,3271.00000000,3260.01000000,3269.30000000,416.43180000
2024-12-23T02:02:00Z,3269.30000000,3275.38000000,3265.73000000,3266.56000000,516.82640000
2024-12-23T02:03:00Z,3266.57000000,3269.12000000,3266.00000000,3268.40000000,178.57760000
2024-12-23T02:04:00Z,3268.39000000,3272.97000000,3267.50000000,3269.41000000,299.30430000
2024-12-23T02:05:00Z,3269.28000000,3269.91000000,3261.00000000,3266.44000000,240.98450000
2024-12-23T02:06:00Z,3266.44000000,3267.31000000,3255.59000000,3255.60000000,262.59250000
2024-12-23T02:07:00Z,3255.60000000,3256.48000000,3250.59000000,3250.61000000,422.07990000
2024-12-23T02:08:00Z,3250.61000000,3252.84000000,3247.88000000,3252.84000000,394.70170000
2024-12-23T02:09:00Z,3252.98000000,3261.36000000,3252.82000000,3253.50000000,296.38460000
2024-12-23T02:10:00Z,3253.50000000,3253.90000000,3246.17000000,3246.80000000,422.01680000
2024-12-23T02:11:00Z,3246.80000000,3246.81000000,3238.13000000,3240.31000000,641.78360000
2024-12-23T02:12:00Z,3240.32000000,3243.80000000,3238.45000000,3241.61000000,373.04940000
2024-12-23T02:13:00Z,3241.57000000,3247.88000000,3239.04000000,3247.48000000,432.50000000
2024-12-23T02:14:00Z,3247.48000000,3248.69000000,3243.37000000,3245.92000000,326.19760000
2024-12-23T02:15:00Z,3245.95000000,3246.49000000,3238.20000000,3239.64000000,774.12520000
2024-12-23T02:16:00Z,3239.64000000,3241.84000000,3230.85000000,3234.48000000,841.49340000
2024-12-23T02:17:00Z,3234.48000000,3238.46000000,3230.00000000,3232.20000000,718.21870000
2024-12-23T02:18:00Z,3232.16000000,3241.60000000,3231.56000000,3237.40000000,454.15130000
2024-12-23T02:19:00Z,3237.30000000,3245.37000000,3237.30000000,3238.58000000,547.28910000
2024-12-23T02:20:00Z,3238.57000000,3248.23000000,3237.01000000,3247.87000000,499.52010000
2024-12-23T02:21:00Z,3247.87000000,3248.37000000,3239.51000000,3243.32000000,358.61940000
2024-12-23T02:22:00Z,3243.32000000,3246.00000000,3238.31000000,3242.67000000,294.88160000
2024-12-23T02:23:00Z,3242.81000000,3247.49000000,3242.12000000,3242.12000000,386.59790000
2024-12-23T02:24:00Z,3242.12000000,3242.16000000,3235.56000000,3242.16000000,374.46660000
2024-12-23T02:25:00Z,3242.16000000,3242.99000000,3236.86000000,3237.50000000,359.19780000
2024-12-23T02:26:00Z,3237.50000000,3240.88000000,3234.29000000,3240.88000000,458.73620000
2024-12-23T02:27:00Z,3240.92000000,3244.32000000,3239.68000000,3243.81000000,308.24230000
2024-12-23T02:28:00Z,3243.81000000,3246.25000000,3240.00000000,3240.30000000,385.87780000
2024-12-23T02:29:00Z,3240.30000000,3247.80000000,3240.02000000,3247.02000000,213.26140000
2024-12-23T02:30:00Z,3247.02000000,3256.00000000,3245.15000000,3248.85000000,531.29740000
2024-12-23T02:31:00Z,3248.85000000,3255.00000000,3248.85000000,3255.00000000,357.83590000
2024-12-23T02:32:00Z,3255.00000000,3259.33000000,3252.52000000,3252.62000000,570.44680000
2024-12-23T02:33:00Z,3252.62000000,3253.57000000,3247.20000000,3247.85000000,281.85910000
2024-12-23T02:34:00Z,3247.73000000,3247.73000000,3239.46000000,3242.80000000,323.92370000
2024-12-23T02:35:00Z,3242.82000000,3251.50000000,3242.67000000,3248.80000000,489.19680000
2024-12-23T02:36:00Z,3248.80000000,3255.32000000,3247.71000000,3251.20000000,314.29650000
2024-12-23T02:37:00Z,3251.19000000,3256.90000000,3249.38000000,3253.01000000,327.21230000
2024-12-23T02:38:00Z,3253.00000000,3258.99000000,3252.63000000,3258.01000000,200.77280000
2024-12-23T02:39:00Z,3257.86000000,3265.18000000,3257.08000000,3264.81000000,536.18650000
2024-12-23T02:40:00Z,3264.81000000,3269.94000000,3263.67000000,3268.52000000,408.56040000
2024-12-23T02:41:00Z,3268.40000000,3271.00000000,3266.81000000,3267.18000000,298.14450000
2024-12-23T02:42:00Z,3267.17000000,3272.28000000,3264.80000000,3269.96000000,507.99010000
2024-12-23T02:43:00Z,3269.96000000,3274.90000000,3269.44000000,3272.96000000,175.60640000
2024-12-23T02:44:00Z,3272.96000000,3274.47000000,3270.52000000,3271.49000000,185.63170000
2024-12-23T02:45:00Z,3271.49000000,3276.81000000,3271.20000000,3272.46000000,311.83640000
2024-12-23T02:46:00Z,3272.14000000,3277.05000000,3271.52000000,3277.04000000,190.78870000
2024-12-23T02:47:00Z,3277.05000000,3283.23000000,3275.80000000,3276.72000000,577.15410000
2024-12-23T02:48:00Z,3276.71000000,3277.18000000,3269.04000000,3270.59000000,420.05150000
2024-12-23T02:49:00Z,3270.60000000,3271.29000000,3265.42000000,3269.00000000,289.68270000
2024-12-23T02:50:00Z,3269.00000000,3271.07000000,3266.82000000,3269.32000000,231.50820000
2024-12-23T02:51:00Z,3269.31000000,3270.04000000,3265.09000000,3266.50000000,173.56610000
2024-12-23T02:52:00Z,3266.49000000,3268.39000000,3265.00000000,3267.58000000,170.67730000
2024-12-23T02:53:00Z,3267.88000000,3272.18000000,3267.60000000,3272.18000000,332.19870000
2024-12-23T02:54:00Z,3272.17000000,3277.00000000,3271.50000000,3276.21000000,361.69510000
2024-12-23T02:55:00Z,3276.20000000,3280.14000000,3276.20000000,3279.38000000,157.54570000
2024-12-23T02:56:00Z,3279.39000000,3281.15000000,3277.95000000,3280.98000000,169.41000000
2024-12-23T02:57:00Z,3280.98000000,3284.54000000,3278.45000000,3284.41000000,211.96350000
2024-12-23T02:58:00Z,3284.42000000,3285.50000000,3282.01000000,3282.80000000,160.05040000
2024-12-23T02:59:00Z,3282.80000000,3283.81000000,3281.18000000,3282.52000000,131.96950000
2024-12-23T03:00:00Z,3282.51000000,3283.51000000,3277.00000000,3277.50000000,205.67660000
2024-12-23T03:01:00Z,3277.51000000,3280.29000000,3275.46000000,3278.07000000,186.36380000
2024-12-23T03:02:00Z,3278.08000000,3283.58000000,3278.00000000,3278.00000000,274.66810000
2024-12-23T03:03:00Z,3278.00000000,3282.24000000,3276.59000000,3281.37000000,176.60410000
2024-12-23T03:04:00Z,3281.37000000,3281.99000000,3278.54000000,3279.57000000,140.87580000
2024-12-23T03:05:00Z,3279.56000000,3281.00000000,3276.63000000,3278.28000000,191.20180000
2024-12-23T03:06:00Z,3278.27000000,3291.16000000,3278.07000000,3284.96000000,1749.00200000
2024-12-23T03:07:00Z,3284.97000000,3291.02000000,3284.50000000,3290.67000000,507.63510000
2024-12-23T03:08:00Z,3290.67000000,3295.55000000,3289.54000000,3294.63000000,466.30710000
2024-12-23T03:09:00Z,3294.63000000,3294.88000000,3289.01000000,3289.43000000,445.01350000
2024-12-23T03:10:00Z,3289.42000000,3296.49000000,3289.42000000,3295.61000000,330.89340000
2024-12-23T03:11:00Z,3295.60000000,3312.27000000,3295.00000000,3310.24000000,904.24520000
2024-12-23T03:12:00Z,3310.24000000,3314.47000000,3306.00000000,3313.80000000,594.73100000
2024-12-23T03:13:00Z,3313.79000000,3316.96000000,3310.20000000,3312.40000000,607.93110000
2024-12-23T03:14:00Z,3312.40000000,3319.40000000,3311.94000000,3315.28000000,685.29090000
2024-12-23T03:15:00Z,3315.22000000,3322.21000000,3312.25000000,3321.58000000,677.90910000
2024-12-23T03:16:00Z,3321.54000000,3329.30000000,3320.40000000,3324.40000000,800.31880000
2024-12-23T03:17:00Z,3324.22000000,3332.00000000,3320.22000000,3328.16000000,603.78320000
2024-12-23T03:18:00Z,3328.07000000,3332.57000000,3327.29000000,3329.47000000,1040.47070000
2024-12-23T03:19:00Z,3329.47000000,3332.60000000,3322.93000000,3324.80000000,923.36400000
2024-12-23T03:20:00Z,3324.83000000,3326.32000000,3321.01000000,3321.61000000,293.12870000
2024-12-23T03:21:00Z,3321.61000000,3330.67000000,3320.83000000,3329.41000000,643.54920000
2024-12-23T03:22:00Z,3329.42000000,3337.60000000,3329.42000000,3337.17000000,540.38500000
2024-12-23T03:23:00Z,3337.02000000,3337.03000000,3332.20000000,3335.01000000,275.56260000
2024-12-23T03:24:00Z,3335.00000000,3337.69000000,3330.83000000,3334.69000000,514.97410000
2024-12-23T03:25:00Z,3334.69000000,3341.36000000,3332.00000000,3340.96000000,584.60110000
2024-12-23T03:26:00Z,3340.93000000,3344.50000000,3338.20000000,3343.20000000,733.62000000
2024-12-23T03:27:00Z,3343.20000000,3345.00000000,3340.80000000,3344.99000000,372.24040000
2024-12-23T03:28:00Z,3344.99000000,3347.77000000,3341.80000000,3347.00000000,677.73420000
2024-12-23T03:29:00Z,3347.00000000,3349.98000000,3344.21000000,3347.84000000,651.43340000
2024-12-23T03:30:00Z,3347.84000000,3350.92000000,3342.00000000,3345.26000000,708.14050000
2024-12-23T03:31:00Z,3345.26000000,3345.49000000,3337.50000000,3342.69000000,547.44680000
2024-12-23T03:32:00Z,3342.69000000,3346.24000000,3339.18000000,3343.10000000,377.61110000
2024-12-23T03:33:00Z,3343.11000000,3346.39000000,3339.48000000,3343.64000000,474.97600000
2024-12-23T03:34:00Z,3343.64000000,3345.76000000,3341.60000000,3342.01000000,413.85680000
2024-12-23T03:35:00Z,3342.01000000,3346.01000000,3341.02000000,3341.76000000,366.36060000
2024-12-23T03:36:00Z,3341.76000000,3344.94000000,3335.55000000,3337.78000000,435.48570000
2024-12-23T03:37:00Z,3337.78000000,3346.07000000,3337.29000000,3346.06000000,278.33290000
2024-12-23T03:38:00Z,3346.07000000,3353.70000000,3343.44000000,3344.35000000,471.00920000
2024-12-23T03:39:00Z,3344.34000000,3347.50000000,3341.92000000,3345.11000000,301.31230000
2024-12-23T03:40:00Z,3345.11000000,3349.43000000,3340.60000000,3349.41000000,369.32450000
2024-12-23T03:41:00Z,3349.41000000,3352.45000000,3347.39000000,3348.92000000,439.02800000
2024-12-23T03:42:00Z,3348.92000000,3348.92000000,3342.80000000,3346.08000000,207.76860000
2024-12-23T03:43:00Z,3346.07000000,3346.24000000,3343.50000000,3345.52000000,126.93200000
2024-12-23T03:44:00Z,3345.52000000,3349.26000000,3344.71000000,3347.84000000,346.85160000
2024-12-23T03:45:00Z,3347.83000000,3349.60000000,3344.32000000,3347.01000000,362.78540000
2024-12-23T03:46:00Z,3347.04000000,3349.85000000,3345.50000000,3347.63000000,242.90670000
2024-12-23T03:47:00Z,3347.77000000,3350.85000000,3347.24000000,3347.89000000,268.28910000
2024-12-23T03:48:00Z,3347.89000000,3348.34000000,3345.00000000,3348.33000000,208.27660000
2024-12-23T03:49:00Z,3348.33000000,3348.34000000,3342.20000000,3345.91000000,381.11520000
2024-12-23T03:50:00Z,3345.92000000,3352.93000000,3345.91000000,3352.20000000,426.91700000
2024-12-23T03:51:00Z,3352.20000000,3354.98000000,3349.56000000,3354.85000000,403.13350000
2024-12-23T03:52:00Z,3354.84000000,3355.70000000,3351.50000000,3353.73000000,363.78280000
2024-12-23T03:53:00Z,3353.72000000,3354.50000000,3348.21000000,3350.40000000,252.14930000
2024-12-23T03:54:00Z,3350.39000000,3350.41000000,3348.01000000,3348.84000000,105.29710000
2024-12-23T03:55:00Z,3348.84000000,3351.27000000,3347.23000000,3351.27000000,326.84550000
2024-12-23T03:56:00Z,3351.26000000,3357.03000000,3350.93000000,3355.21000000,177.80230000
2024-12-23T03:57:00Z,3355.21000000,3356.89000000,3349.00000000,3349.54000000,179.18820000
2024-12-23T03:58:00Z,3349.54000000,3353.45000000,3349.54000000,3350.69000000,196.62430000
2024-12-23T03:59:00Z,3350.69000000,3351.86000000,3349.21000000,3351.00000000,259.34300000
2024-12-23T04:00:00Z,3351.00000000,3353.59000000,3347.58000000,3347.98000000,224.23140000
2024-12-23T04:01:00Z,3347.98000000,3349.34000000,3344.83000000,3347.48000000,253.44740000
2024-12-23T04:02:00Z,3347.48000000,3347.91000000,3342.01000000,3342.36000000,272.77690000
2024-12-23T04:03:00Z,3342.42000000,3347.35000000,3341.76000000,3347.19000000,311.68720000
2024-12-23T04:04:00Z,3347.24000000,3350.44000000,3343.20000000,3350.44000000,358.78090000
2024-12-23T04:05:00Z,3350.44000000,3353.96000000,3346.72000000,3353.96000000,406.19620000
2024-12-23T04:06:00Z,3353.96000000,3362.00000000,3353.09000000,3362.00000000,659.84480000
2024-12-23T04:07:00Z,3361.99000000,3362.99000000,3353.72000000,3353.72000000,502.70460000
2024-12-23T04:08:00Z,3353.72000000,3355.00000000,3349.46000000,3351.85000000,241.38970000
2024-12-23T04:09:00Z,3351.85000000,3352.14000000,3348.82000000,3349.52000000,203.24040000
2024-12-23T04:10:00Z,3349.52000000,3353.40000000,3348.69000000,3351.12000000,265.08180000
2024-12-23T04:11:00Z,3351.11000000,3355.63000000,3348.77000000,3355.53000000,290.47370000
2024-12-23T04:12:00Z,3355.52000000,3359.49000000,3354.16000000,3355.88000000,262.33190000
2024-12-23T04:13:00Z,3355.88000000,3360.90000000,3355.58000000,3359.21000000,354.85020000
2024-12-23T04:14:00Z,3359.21000000,3361.56000000,3353.59000000,3355.30000000,332.44490000
2024-12-23T04:15:00Z,3355.29000000,3355.29000000,3351.44000000,3352.58000000,196.42240000
2024-12-23T04:16:00Z,3352.64000000,3354.01000000,3349.50000000,3353.01000000,230.89060000
2024-12-23T04:17:00Z,3353.00000000,3355.09000000,3351.60000000,3354.04000000,123.17300000
2024-12-23T04:18:00Z,3354.14000000,3358.00000000,3353.58000000,3357.04000000,203.16590000
2024-12-23T04:19:00Z,3357.05000000,3363.09000000,3357.04000000,3362.93000000,196.25000000
2024-12-23T04:20:00Z,3362.92000000,3363.12000000,3359.35000000,3360.51000000,319.90000000
2024-12-23T04:21:00Z,3360.50000000,3360.51000000,3354.16000000,3355.50000000,151.47800000
2024-12-23T04:22:00Z,3355.50000000,3356.50000000,3351.88000000,3356.50000000,176.47260000
2024-12-23T04:23:00Z,3356.50000000,3356.88000000,3355.00000000,3355.00000000,154.01510000
2024-12-23T04:24:00Z,3354.98000000,3354.98000000,3349.40000000,3351.80000000,257.35930000
2024-12-23T04:25:00Z,3351.80000000,3352.40000000,3348.99000000,3349.16000000,134.25170000
2024-12-23T04:26:00Z,3349.16000000,3353.80000000,3349.16000000,3352.81000000,129.91850000
2024-12-23T04:27:00Z,3352.75000000,3353.39000000,3347.42000000,3349.19000000,283.91500000
2024-12-23T04:28:00Z,3349.23000000,3350.57000000,3346.78000000,3347.82000000,489.19750000
2024-12-23T04:29:00Z,3347.68000000,3347.68000000,3339.86000000,3342.22000000,544.81170000
2024-12-23T04:30:00Z,3342.37000000,3344.00000000,3338.59000000,3339.67000000,539.18070000
2024-12-23T04:31:00Z,3339.66000000,3346.00000000,3338.69000000,3345.99000000,223.54820000
2024-12-23T04:32:00Z,3345.99000000,3347.80000000,3339.03000000,3339.67000000,225.47170000
2024-12-23T04:33:00Z,3339.67000000,3339.67000000,3335.77000000,3336.19000000,443.20380000
2024-12-23T04:34:00Z,3336.19000000,3337.50000000,3335.00000000,3335.93000000,313.18610000
2024-12-23T04:35:00Z,3336.00000000,3336.40000000,3333.34000000,3335.65000000,309.68100000
2024-12-23T04:36:00Z,3335.67000000,3337.00000000,3334.38000000,3335.35000000,94.00200000
2024-12-23T04:37:00Z,3335.35000000,3339.16000000,3335.05000000,3338.79000000,81.55440000
2024-12-23T04:38:00Z,3338.79000000,3339.80000000,3334.46000000,3334.46000000,84.92760000
2024-12-23T04:39:00Z,3334.41000000,3334.41000000,3330.53000000,3331.19000000,154.45690000
2024-12-23T04:40:00Z,3331.18000000,3332.43000000,3328.40000000,3329.00000000,157.77230000
2024-12-23T04:41:00Z,3328.92000000,3328.92000000,3324.32000000,3324.63000000,400.95810000
2024-12-23T04:42:00Z,3324.63000000,3326.47000000,3323.52000000,3323.79000000,330.82430000
2024-12-23T04:43:00Z,3323.79000000,3324.15000000,3318.40000000,3318.89000000,407.48470000
2024-12-23T04:44:00Z,3318.88000000,3323.02000000,3318.87000000,3319.75000000,324.58150000
2024-12-23T04:45:00Z,3319.91000000,3322.34000000,3317.04000000,3317.28000000,249.83770000
2024-12-23T04:46:00Z,3317.27000000,3321.43000000,3316.54000000,3320.76000000,306.44470000
2024-12-23T04:47:00Z,3320.66000000,3327.80000000,3319.08000000,3327.39000000,237.78890000
2024-12-23T04:48:00Z,3327.39000000,3329.00000000,3325.89000000,3327.32000000,157.83500000
2024-12-23T04:49:00Z,3327.33000000,3327.33000000,3322.33000000,3325.25000000,169.22250000
2024-12-23T04:50:00Z,3325.25000000,3325.40000000,3322.02000000,3322.87000000,113.75490000
2024-12-23T04:51:00Z,3322.87000000,3323.99000000,3321.03000000,3323.99000000,160.36180000
2024-12-23T04:52:00Z,3323.99000000,3326.32000000,3323.00000000,3326.18000000,84.27400000
2024-12-23T04:53:00Z,3326.19000000,3328.32000000,3325.73000000,3327.32000000,122.28520000
2024-12-23T04:54:00Z,3327.22000000,3330.40000000,3327.00000000,3329.50000000,154.12120000
2024-12-23T04:55:00Z,3329.50000000,3333.00000000,3329.50000000,3329.96000000,286.34140000
2024-12-23T04:56:00Z,3329.96000000,3329.96000000,3326.56000000,3328.31000000,108.20540000
2024-12-23T04:57:00Z,3328.31000000,3329.80000000,3327.00000000,3328.20000000,129.25700000
2024-12-23T04:58:00Z,3328.21000000,3328.47000000,3326.13000000,3326.14000000,47.21160000
2024-12-23T04:59:00Z,3326.14000000,3326.99000000,3325.18000000,3325.59000000,137.64180000
2024-12-23T05:00:00Z,3325.57000000,3326.32000000,3323.60000000,3324.17000000,104.12010000
2024-12-23T05:01:00Z,3324.17000000,3326.60000000,3322.51000000,3324.58000000,85.85600000
2024-12-23T05:02:00Z,3324.59000000,3328.31000000,3323.50000000,3328.31000000,421.26490000
2024-12-23T05:03:00Z,3328.31000000,3332.19000000,3328.04000000,3331.42000000,181.82360000
2024-12-23T05:04:00Z,3331.42000000,3331.42000000,3325.80000000,3325.80000000,125.73710000
2024-12-23T05:05:00Z,3325.80000000,3329.00000000,3325.80000000,3327.87000000,56.85450000
2024-12-23T05:06:00Z,3327.87000000,3328.75000000,3324.51000000,3324.51000000,69.13760000
2024-12-23T05:07:00Z,3324.51000000,3324.51000000,3321.00000000,3322.69000000,173.35590000
2024-12-23T05:08:00Z,3322.69000000,3326.99000000,3322.24000000,3326.75000000,69.56770000
2024-12-23T05:09:00Z,3326.75000000,3326.75000000,3321.88000000,3322.01000000,210.69740000
2024-12-23T05:10:00Z,3322.01000000,3322.01000000,3315.14000000,3316.90000000,331.92700000
2024-12-23T05:11:00Z,3316.89000000,3320.34000000,3316.69000000,3318.01000000,83.81570000
2024-12-23T05:12:00Z,3318.02000000,3318.99000000,3315.81000000,3318.20000000,177.24570000
2024-12-23T05:13:00Z,3318.20000000,3318.99000000,3314.57000000,3314.57000000,170.51870000
2024-12-23T05:14:00Z,3314.57000000,3314.94000000,3313.31000000,3313.51000000,171.98110000
2024-12-23T05:15:00Z,3313.50000000,3313.50000000,3305.21000000,3305.22000000,444.97630000
2024-12-23T05:16:00Z,3305.21000000,3310.58000000,3305.00000000,3307.13000000,144.33720000
2024-12-23T05:17:00Z,3307.07000000,3307.07000000,3302.83000000,3305.01000000,195.06350000
2024-12-23T05:18:00Z,3305.02000000,3305.17000000,3302.70000000,3303.61000000,165.35620000
2024-12-23T05:19:00Z,3303.62000000,3303.62000000,3300.84000000,3301.42000000,185.10030000
2024-12-23T05:20:00Z,3301.41000000,3313.45000000,3300.67000000,3313.45000000,329.23260000
2024-12-23T05:21:00Z,3313.45000000,3315.77000000,3310.80000000,3315.49000000,162.40920000
2024-12-23T05:22:00Z,3315.48000000,3316.07000000,3313.51000000,3315.01000000,400.87910000
2024-12-23T05:23:00Z,3315.00000000,3316.69000000,3314.00000000,3314.51000000,828.21880000
2024-12-23T05:24:00Z,3314.51000000,3320.16000000,3314.51000000,3318.32000000,365.74320000
2024-12-23T05:25:00Z,3318.32000000,3321.56000000,3316.55000000,3318.88000000,999.51990000
2024-12-23T05:26:00Z,3318.87000000,3323.26000000,3317.92000000,3322.60000000,421.80520000
2024-12-23T05:27:00Z,3322.60000000,3323.00000000,3318.98000000,3319.80000000,1264.26720000
2024-12-23T05:28:00Z,3319.81000000,3323.94000000,3319.74000000,3322.40000000,296.67630000
2024-12-23T05:29:00Z,3322.40000000,3323.77000000,3322.20000000,3322.99000000,81.18230000
2024-12-23T05:30:00Z,3322.99000000,3327.08000000,3322.41000000,3325.64000000,370.51030000
2024-12-23T05:31:00Z,3325.65000000,3327.92000000,3321.00000000,3321.85000000,145.10970000
2024-12-23T05:32:00Z,3321.63000000,3323.90000000,3320.74000000,3323.80000000,221.78930000
2024-12-23T05:33:00Z,3323.80000000,3326.40000000,3322.00000000,3324.59000000,128.09310000
2024-12-23T05:34:00Z,3324.60000000,3324.60000000,3321.00000000,3322.41000000,56.50200000
2024-12-23T05:35:00Z,3322.40000000,3322.40000000,3315.23000000,3315.52000000,139.16510000
2024-12-23T05:36:00Z,3315.52000000,3315.64000000,3311.60000000,3314.82000000,230.05110000
2024-12-23T05:37:00Z,3314.82000000,3317.50000000,3314.00000000,3314.56000000,66.98210000
2024-12-23T05:38:00Z,3314.55000000,3317.67000000,3313.00000000,3317.67000000,173.13520000
2024-12-23T05:39:00Z,3317.67000000,3319.63000000,3316.68000000,3317.15000000,89.04210000
2024-12-23T05:40:00Z,3317.16000000,3317.82000000,3316.01000000,3317.69000000,54.57140000
2024-12-23T05:41:00Z,3317.68000000,3318.48000000,3315.09000000,3315.09000000,59.48350000
2024-12-23T05:42:00Z,3315.09000000,3319.00000000,3315.00000000,3318.82000000,28.84180000
2024-12-23T05:43:00Z,3318.82000000,3324.72000000,3318.81000000,3324.16000000,85.83070000
2024-12-23T05:44:00Z,3324.15000000,3325.00000000,3322.20000000,3323.29000000,160.19430000
2024-12-23T05:45:00Z,3323.28000000,3323.29000000,3320.50000000,3320.99000000,78.40930000
2024-12-23T05:46:00Z,3320.99000000,3323.52000000,3320.20000000,3320.95000000,105.03190000
2024-12-23T05:47:00Z,3320.95000000,3322.66000000,3319.57000000,3320.01000000,151.38850000
2024-12-23T05:48:00Z,3320.01000000,3321.92000000,3318.50000000,3321.11000000,169.58350000
2024-12-23T05:49:00Z,3321.11000000,3321.83000000,3320.00000000,3321.62000000,194.81030000
2024-12-23T05:50:00Z,3321.62000000,3323.57000000,3320.52000000,3323.35000000,118.52220000
2024-12-23T05:51:00Z,3323.34000000,3326.52000000,3322.82000000,3326.01000000,231.09230000
2024-12-23T05:52:00Z,3326.01000000,3327.64000000,3324.51000000,3327.64000000,105.37110000
2024-12-23T05:53:00Z,3327.64000000,3327.83000000,3323.50000000,3323.51000000,93.67000000
2024-12-23T05:54:00Z,3323.50000000,3323.89000000,3319.69000000,3319.70000000,139.24930000
2024-12-23T05:55:00Z,3319.69000000,3319.69000000,3316.01000000,3319.06000000,75.80550000
